deck,front,back,tags,note_type,media
PMBOK6 - Core Terms,What does the risk register input provide to Plan Risk Responses?,Details on risks needing response,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Risk report}} input informs selection of overall risk response strategies.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What technique compares characteristics of different response options?,Alternatives analysis,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Cost-benefit analysis}} evaluates monetary effectiveness of risk responses.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What does the updated risk register include?,Chosen strategies and contingency plans,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Fallback plans}} are developed when primary responses may be inadequate.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What does the updated risk report reflect?,Agreed responses and expected changes,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Escalate strategy for threats involves moving the risk to a higher organizational level. Why?,Because it's outside project scope or PM authority.,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,"After escalation, who owns a threat?","Program, portfolio, or other relevant org level","KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does the 'Avoid' strategy aim to do with a threat?,Eliminate threat or its impact,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Give an example of an 'Avoid' strategy action.,Change schedule or scope to remove threat,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,How does the 'Transfer' strategy address threats?,Shifts risk to third party,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Give an example of a 'Transfer' action.,"Insurance, warranties, or performance bonds","KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,How does the 'Mitigate' strategy reduce threats?,Reduces probability or impact,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is an example of mitigation?,"Redundancy, prototypes, or more testing","KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does it mean to 'Accept' a threat?,No proactive action taken,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is active acceptance of a threat?,Setting contingency reserves,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Why would an opportunity be escalated?,It's outside project scope or PM authority,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Who owns escalated opportunities?,"Program, portfolio, or org-level owner","KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does the 'Exploit' strategy do?,Guarantees opportunity happens,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Example of exploiting an opportunity?,Use top talent or new tech to ensure benefit,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does the 'Share' strategy involve?,Third party shares benefit of opportunity,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Example of sharing an opportunity?,Joint ventures or risk-sharing partnerships,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does the 'Enhance' strategy do?,Increase probability or impact,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,How might a team enhance an opportunity?,Add resources or emphasize causes,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is the 'Accept' strategy for opportunities?,Acknowledge but take no action,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is active acceptance for an opportunity?,Set aside reserves to seize opportunity,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What are contingent response strategies used for?,Executed only under predefined trigger conditions,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is the 'Avoid' strategy for overall project risk?,Reduce negative effect to stay within thresholds,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Extreme form of overall risk avoidance?,Project cancellation,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is the 'Exploit' strategy for overall risk?,Capture positive effect of uncertainty,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Example of exploiting overall project risk?,Add high-benefit scope,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does 'Transfer/share' mean for overall risk?,Shift or share risk with third party,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Example of transfer/share of overall risk?,"Joint venture, collaborative structure","KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does 'Mitigate/enhance' do for overall risk?,Adjusts project to optimize outcomes,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Example of mitigate/enhance overall risk?,"Replanning, resource shift, delivery change","KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does 'Accept' mean for overall risk?,"No action, continue as defined","KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is active acceptance for overall risk?,Establish contingency reserves,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is the purpose of the Implement Risk Responses process?,Execute risk responses,"KA::Risk,PG::Executing",Basic,
PMBOK6 - Core Terms,Implement Risk Responses ensures that {{c1::agreed-upon responses}} are executed to address overall and individual risks.,,"KA::Risk,PG::Executing",Cloze,
PMBOK6 - Core Terms,A common problem is planning risk responses but taking {{c1::no action}} to implement them.,,"KA::Risk,PG::Executing",Cloze,
PMBOK6 - Core Terms,Effective implementation requires effort from {{c1::risk owners}} to manage threats and opportunities.,,"KA::Risk,PG::Executing",Cloze,
PMBOK6 - Core Terms,What is the purpose of the Monitor Risks process?,"Track risks, evaluate risk process, and inform project decisions","KA::Risk,PG::Monitoring",Basic,
PMBOK6 - Core Terms,Monitor Risks uses performance info to determine if {{c1::implemented risk responses are effective}}.,,"KA::Risk,PG::Monitoring",Cloze,
PMBOK6 - Core Terms,Monitor Risks also checks if the {{c1::overall project risk level has changed}}.,,"KA::Risk,PG::Monitoring",Cloze,
PMBOK6 - Core Terms,Monitor Risks checks if project assumptions are still {{c1::valid}} and risk strategy is still {{c2::appropriate}}.,,"KA::Risk,PG::Monitoring",Cloze,
PMBOK6 - Core Terms,Technical performance analysis compares actual results against {{c1::technical targets}} like weight or defect rates.,,"KA::Risk,PG::Monitoring",Cloze,
PMBOK6 - Core Terms,What does reserve analysis determine during Monitor Risks?,If remaining reserve is adequate for remaining risk,"KA::Risk,PG::Monitoring",Basic,
PMBOK6 - Core Terms,What are risk audits used for in Monitor Risks?,Evaluate the effectiveness of the risk management process,"KA::Risk,PG::Monitoring",Basic,
PMBOK6 - Core Terms,"Meetings during Monitor Risks include {{c1::risk reviews}}, which examine risk response effectiveness and identify new risks.",,"KA::Risk,PG::Monitoring",Cloze,
PMBOK6 - Core Terms,"{{c1::Project Procurement Management}} involves acquiring goods, services, or results from outside the project team.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"The project manager is usually not authorized to {{c1::sign legal agreements}} binding the organization.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"The legal enforceability of a contract depends on {{c1::whether it is included in the contract document}}.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"A {{c1::contract}} should clearly state deliverables, results, and any required knowledge transfer.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"In procurement, the {{c1::seller}} may also act as a buyer to lower-tier subcontractors or suppliers.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"Procurement agreements can take forms such as {{c1::contracts, SLAs, MOAs, or purchase orders}}.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"Project Procurement Management must comply with {{c1::local, national, and international laws}}.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"In {{c1::centralized purchasing}}, procurement is handled by a separate department; in {{c2::decentralized purchasing}}, the project manager may negotiate and sign contracts.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"In international contracts, {{c1::legal jurisdictions}} must be clearly spelled out in the contract.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"A {{c1::procurement statement of work (SOW)}} defines deliverables, milestones, and performance standards from the seller.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"Use of standardized legal language in contracts allows {{c1::appendices or annexes}} to contain scope-specific sections.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"The {{c1::buyer-seller}} relationship may exist at many levels and between both internal and external organizations.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"A trend in procurement is assigning {{c1::risk ownership}} to the party best able to manage the risk.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"The use of {{c1::building information modeling (BIM)}} in construction projects helps reduce claims and delays.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"In complex projects, long-lead items may be procured based on {{c1::top-level design}}, before final design is complete.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"A growing trend is the use of {{c1::webcams}} on construction sites to improve stakeholder relations and reduce disputes.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"{{c1::Trial engagements}} allow buyers to evaluate sellers before committing to full project scope.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"Tailoring considerations include procurement {{c1::complexity}}, {{c2::location}}, {{c3::regulatory environment}}, and {{c4::contractor availability}}.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"In agile environments, sellers may be used to {{c1::extend the team}} and share risk and reward.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"In adaptive projects, a {{c1::master services agreement (MSA)}} may govern the contract, with scope managed via supplements.",,"KA::Procurement",Cloze,
PMBOK6 - Core Terms,"{{c1::Plan Procurement Management}} defines how goods and services will be acquired.",Plan Procurement Management,KA::Procurement PG::Planning, Cloze,
PMBOK6 - Core Terms,"Procurement may be internal or {{c1::external}} to the performing organization.",external,KA::Procurement PG::Planning, Cloze,
PMBOK6 - Core Terms,"{{c1::Procurement roles and responsibilities}} should be defined early in the process.",Procurement roles and responsibilities,KA::Procurement PG::Planning, Cloze,
PMBOK6 - Core Terms,"Procurement participants often include legal, {{c1::purchasing}}, and project personnel.",purchasing,KA::Procurement PG::Planning, Cloze,
PMBOK6 - Core Terms,Name two early procurement steps.,Prepare SOW/TOR; Estimate cost,KA::Procurement PG::Planning, Basic,
PMBOK6 - Core Terms,What is the purpose of bid documents?,To solicit proposals from qualified sellers,KA::Procurement PG::Planning, Basic,
PMBOK6 - Core Terms,"Project schedule requirements can influence the {{c1::procurement strategy}}.",procurement strategy,KA::Procurement PG::Planning, Cloze,
PMBOK6 - Core Terms,"Procurement planning decisions affect the {{c1::project schedule}} and resource estimates.",project schedule,KA::Procurement PG::Planning, Cloze,
PMBOK6 - Core Terms,FFP,Firm fixed price,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Firm fixed price}} contracts are favored by most buying organizations because the price for goods is set at the outset and not subject to change unless the scope of work changes.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,FPIF,Fixed price incentive fee,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Fixed price incentive fee}} contracts allow for deviation from performance with financial incentives tied to agreed-upon metrics. Costs above a price ceiling are the seller's responsibility.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,FPEPA,Fixed price with economic price adjustments,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Fixed price with economic price adjustments}} contracts include provisions for final adjustments due to inflation or commodity price changes.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,CPFF,Cost plus fixed fee,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,"In a {{c1::Cost plus fixed fee}} contract, the seller is reimbursed for costs and receives a fixed fee calculated as a percentage of estimated costs.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,CPIF,Cost plus incentive fee,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,"{{c1::Cost plus incentive fee}} contracts reimburse costs and pay an incentive fee based on performance objectives, with shared cost variance.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,CPAF,Cost plus award fee,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Cost plus award fee}} contracts base the majority of the fee on subjective buyer satisfaction with seller performance.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,T&M,Time and materials,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Time and materials}} contracts combine features of fixed-price and cost-reimbursable and are used when precise SOWs are not possible.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,What is the purpose of a make-or-buy analysis?,Determine whether to perform work in-house or purchase externally,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,"{{c1::Make-or-buy analysis}} considers expertise, cost, risk, and employment obligations.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Least cost}} selection is used for standard procurements with well-defined outcomes.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Qualifications only}} is used when the value is small and the best-qualified seller is chosen.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Quality-based}} selection ranks technical proposals and negotiates with the highest scorer.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Quality and cost-based}} includes both quality and price in the evaluation.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Sole source}} selection is used only when competition is not viable and must be justified.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Fixed budget}} requires sellers to adapt their proposal to a disclosed maximum cost.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,What is the purpose of the Procurement Management Plan?,To define procurement activities and coordination with other project aspects.,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,"{{c1::The procurement management plan}} may include delivery methods, legal jurisdictions, procurement metrics, and risk mitigation approaches.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,What does DB stand for in procurement delivery methods?,Design Build,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,What does DBB stand for?,Design Bid Build,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,What does DBO stand for?,Design Build Operate,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,What does BOOT stand for?,Build Own Operate Transfer,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,What is the delivery method where the services provider acts as the buyer's representative?,Buyer/services provider acts as the representative,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Turnkey}} delivery transfers the finished facility to the buyer with minimal involvement.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Design Bid Build (DBB)}} separates design and construction into two contracts.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Joint ventures}} between buyer and provider are a delivery method in professional services.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,When are fixed-price contracts most suitable?,When work is predictable and requirements well-defined,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,When are cost-plus contracts most appropriate?,When work is evolving or not well-defined,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,Why might incentives or awards be used in contracts?,To align objectives of buyer and seller,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Fixed-price}} contracts are best when work is predictable and scope is defined.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Cost-plus}} contracts are best when scope is evolving or unclear.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,What may be included in procurement phases?,"Sequencing, indicators, criteria, evaluation plan, knowledge transfer",KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,RFI,Request for Information,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,An {{c1::RFI}} is used when more information on the goods and services to be acquired is needed from sellers.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,RFQ,Request for Quotation,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,An {{c1::RFQ}} is used to obtain information on vendor approaches and pricing.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,RFP,Request for Proposal,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,An {{c1::RFP}} is used when the project problem is complex and the solution is not easily defined.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,"When are 'bids', 'tenders', or 'quotations' used instead of 'proposals'?",When price is the primary selection factor,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,"Procurement documents must be detailed enough for consistency, but flexible enough for:",Seller suggestions,KA::Procurement PG::Planning,Basic,
PMBOK6 - Core Terms,"{{c1::Procurement documents}} should describe response format, SOW, and contract terms.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,The {{c1::procurement statement of work (SOW)}} defines the part of the project scope included in a contract.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,"The SOW must be {{c1::clear, complete, and concise}} to allow sellers to assess capability.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,The {{c1::terms of reference (TOR)}} is used when contracting for services.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,"A TOR includes tasks, standards, submitted data, buyer inputs, and a schedule for {{c1::submission and review}}.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,"Common source selection criteria include capability, cost, delivery, technical expertise, and {{c1::staff qualifications}}.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,"In international projects, criteria may include {{c1::local content}} requirements.",,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Weighted evaluation scores}} are used to rank proposals for selection.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Make-or-buy analysis}} determines if work is done in-house or externally.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Independent cost estimates}} benchmark seller proposals in large procurements.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,Large differences in estimates may indicate a {{c1::deficient or ambiguous SOW}} or seller misunderstanding.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,OPA updates from procurement planning include info on {{c1::qualified sellers}}.,,KA::Procurement PG::Planning,Cloze,
PMBOK6 - Core Terms,"{{c1::Conduct Procurements}} is the process of obtaining seller responses, selecting a seller, and awarding a contract.",Conduct Procurements,KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,"Seller proposals, submitted in response to procurement documents, are used by an evaluation body to {{c1::select one or more successful bidders}}.",select one or more successful bidders,KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,{{c1::Bidder conferences}} are used to ensure all prospective bidders have a common understanding of the procurement.,Bidder conferences,KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,"Procurement negotiation clarifies {{c1::the structure, rights, and obligations}} of both parties before contract signing.","the structure, rights, and obligations",KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,Procurement negotiation should be led by someone with {{c1::authority to sign contracts}}.,authority to sign contracts,KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,Sellers judged to be in a competitive range based on bid evaluations are called {{c1::selected sellers}}.,selected sellers,KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,{{c1::A contract}} is a mutually binding agreement between buyer and seller that outlines obligations and remedies.,A contract,KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,"Common components of a contract include SOW, schedule, {{c1::pricing terms}}, and change request handling.",pricing terms,KA::Procurement PG::Executing,Cloze,
PMBOK6 - Core Terms,What is the purpose of the Control Procurements process?,Ensure contract performance meets project requirements.,KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,{{c1::Control Procurements}} is the process of managing procurement relationships and closing contracts.,Control Procurements,KA::Procurement PG::Monitoring,Cloze,
PMBOK6 - Core Terms,Why must project teams be cautious during procurement control?,Actions may have legal consequences.,KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,{{c1::Contract administration}} is often handled as a separate organizational function due to its legal nature.,Contract administration,KA::Procurement PG::Monitoring,Cloze,
PMBOK6 - Core Terms,What are typical administrative activities in Control Procurements?,"Data collection, plan refinement, invoice management.",KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,{{c1::Procurement audits}} help ensure reliable procurement controls.,Procurement audits,KA::Procurement PG::Monitoring,Cloze,
PMBOK6 - Core Terms,How should payments be structured for effective procurement control?,Linked to deliverables or outputs.,KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,{{c1::Agreements}} can be amended by mutual consent prior to contract closure.,Amendments,KA::Procurement PG::Monitoring,Cloze,
PMBOK6 - Core Terms,{{c1::Claims}} arise when buyer and seller disagree on change or compensation.,Claims,KA::Procurement PG::Monitoring,Cloze,
PMBOK6 - Core Terms,What is the preferred method for resolving procurement claims?,Negotiation.,KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,What is the purpose of a procurement inspection?,To review or verify work performed by contractor.,KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,What should be done with audit findings in procurement?,Inform buyer's and seller's PMs for action.,KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,{{c1::Closed procurements}} involve formal written notice that the contract is complete.,Closed procurements,KA::Procurement PG::Monitoring,Cloze,
PMBOK6 - Core Terms,What are typical requirements for contract closure?,"All deliverables accepted, no claims, final payment.",KA::Procurement PG::Monitoring,Basic,
PMBOK6 - Core Terms,Who are project stakeholders?,Those impacted by or who can impact the project,KA::Stakeholder,Basic,
PMBOK6 - Core Terms,{{c1::Stakeholder satisfaction}} should be managed as a project objective.,Stakeholder satisfaction,KA::Stakeholder,Cloze,
PMBOK6 - Core Terms,What is key to effective stakeholder engagement?,Continuous communication,KA::Stakeholder,Basic,
PMBOK6 - Core Terms,{{c1::Stakeholder identification and engagement}} should begin after the charter is approved.,Start after charter approval,KA::Stakeholder,Cloze,
PMBOK6 - Core Terms,When should stakeholder engagement be reviewed?,Routinely and at phase changes,KA::Stakeholder,Basic,
PMBOK6 - Core Terms,{{c1::Co-creation}} emphasizes including affected stakeholders as partners.,Co-creation,KA::Stakeholder,Cloze,
PMBOK6 - Core Terms,What is a benefit of stakeholder co-creation?,Higher engagement and support,KA::Stakeholder,Basic,
PMBOK6 - Core Terms,What is a risk of poor stakeholder engagement?,Product recalls or reputation loss,KA::Stakeholder,Basic,
PMBOK6 - Core Terms,"Tailoring considerations include stakeholder diversity, relationship complexity, and {{c1::communication technology}}.",Communication technology,KA::Stakeholder,Cloze,
PMBOK6 - Core Terms,How should stakeholder engagement differ in agile environments?,Direct and continuous involvement,KA::Stakeholder Agile,Basic,
PMBOK6 - Core Terms,{{c1::Transparency}} helps surface misalignments early in agile projects.,Transparency,KA::Stakeholder Agile,Cloze,
PMBOK6 - Core Terms,What is the purpose of the Identify Stakeholders process?,Identify and analyze stakeholders,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,When should the Identify Stakeholders process be performed?,At start and when changes occur,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What document identifies the key stakeholder list?,Project Charter,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What type of stake is held by a stakeholder who may be affected by project decisions or outcomes?,Interest,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What type of stakeholder stake refers to having legal title to an asset or property?,Ownership,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,"{{c1::Legal rights}} are stakeholder claims protected by law, such as occupational health and safety.",Legal Stake,KA::Stakeholder PG::Initiating,Cloze,
PMBOK6 - Core Terms,"{{c1::Moral rights}} reflect stakeholder concerns related to ethics, such as cultural or environmental protection.",Moral Stake,KA::Stakeholder PG::Initiating,Cloze,
PMBOK6 - Core Terms,What type of stakeholder stake refers to specialist insights that help achieve project or organizational goals?,Knowledge,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,"{{c1::Contribution}} refers to a stakeholder's provision of resources or advocacy that supports the project.",Contribution,KA::Stakeholder PG::Initiating,Cloze,
PMBOK6 - Core Terms,What data representation tool categorizes stakeholders by their authority and concern for project outcomes?,Power/interest grid,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,Which grid categorizes stakeholders based on their authority and ability to influence outcomes?,Power/influence grid,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,Which stakeholder grid uses impact and influence to categorize stakeholders?,Impact/influence grid,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What 3D model helps visualize stakeholder dimensions for better communication strategies?,Stakeholder cube,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,"Which model categorizes stakeholders by power, urgency, and legitimacy?",Salience model,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What direction of stakeholder influence includes sponsors and senior management?,Upward,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What direction of stakeholder influence refers to the team or specialists?,Downward,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,"What direction of stakeholder influence includes suppliers, regulators, and end-users?",Outward,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What direction of stakeholder influence involves peers of the project manager?,Sideward,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What technique may be used when stakeholder communities are large or frequently changing?,Prioritization,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What is the main output of the Identify Stakeholders process?,Stakeholder register,KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What type of information is included in stakeholder identification?,"Name, role, contact info",KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What is included in stakeholder assessment information?,"Requirements, expectations, influence",KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What are common stakeholder classifications?,"Internal/external, power/interest, directions of influence",KA::Stakeholder PG::Initiating,Basic,
PMBOK6 - Core Terms,What is the purpose of the Plan Stakeholder Engagement process?,Develop stakeholder engagement strategies,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,What is the key benefit of Plan Stakeholder Engagement?,Actionable engagement plan,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Stakeholder engagement plan}} is updated when new phases or changes in stakeholders occur.,Engagement plan updates,KA::Stakeholder PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Prioritization}} is a decision-making technique used to rank stakeholders and their requirements.,Prioritization,KA::Stakeholder PG::Planning,Cloze,
PMBOK6 - Core Terms,What is a stakeholder engagement assessment matrix?,Tool comparing current vs. desired engagement,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,What is the 'Unaware' level of stakeholder engagement?,Not aware of the project,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,What is the 'Resistant' level of stakeholder engagement?,Aware but unsupportive,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,What is the 'Neutral' level of stakeholder engagement?,Aware but indifferent,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,What is the 'Supportive' level of stakeholder engagement?,Aware and supportive,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,What is the 'Leading' level of stakeholder engagement?,Aware and actively engaged in drive project success,KA::Stakeholder PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Stakeholder engagement plan}} defines strategies to promote involvement in decisions and execution.,Stakeholder plan content,KA::Stakeholder PG::Planning,Cloze,
